timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1676755352591,1317,NikonUKHomepage,200,OK,Nion UK run-3 1-15,text,true,,118900,238,13,13,https://www.nikon.co.uk/en_GB/,252,0,0
1676755352591,252,NikonUKHomepage-0,301,Moved Permanently,Nion UK run-3 1-15,,true,,232,119,13,13,http://www.nikon.co.uk/en_GB/,252,0,0
1676755352843,1065,NikonUKHomepage-1,200,OK,Nion UK run-3 1-15,text,true,,118668,119,13,13,https://www.nikon.co.uk/en_GB/,937,0,0
1676755353300,681,NikonUKHomepage,200,OK,Nion UK run-3 1-20,text,true,,118808,238,13,13,https://www.nikon.co.uk/en_GB/,236,0,0
1676755353300,236,NikonUKHomepage-0,301,Moved Permanently,Nion UK run-3 1-20,,true,,232,119,13,13,http://www.nikon.co.uk/en_GB/,236,0,0
1676755353537,444,NikonUKHomepage-1,200,OK,Nion UK run-3 1-20,text,true,,118576,119,13,13,https://www.nikon.co.uk/en_GB/,399,0,0
1676755350197,3957,Nikon Z-30,200,OK,Nion UK run-3 1-11,text,true,,186122,280,13,13,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,238,0,0
1676755350197,238,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-11,,true,,253,140,13,13,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,238,0,0
1676755350435,3719,Nikon Z-30-1,200,OK,Nion UK run-3 1-11,text,true,,185869,140,13,13,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,3453,0,0
1676755350473,3755,Nikon Z-30,200,OK,Nion UK run-3 1-2,text,true,,186068,280,12,12,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,300,0,0
1676755350473,300,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-2,,true,,253,140,12,12,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,300,0,0
1676755350773,3455,Nikon Z-30-1,200,OK,Nion UK run-3 1-2,text,true,,185815,140,12,12,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,3376,0,0
1676755352983,1292,NikonUKHomepage,200,OK,Nion UK run-3 1-17,text,true,,118930,238,12,12,https://www.nikon.co.uk/en_GB/,254,0,0
1676755352983,254,NikonUKHomepage-0,301,Moved Permanently,Nion UK run-3 1-17,,true,,232,119,12,12,http://www.nikon.co.uk/en_GB/,254,0,0
1676755353237,1038,NikonUKHomepage-1,200,OK,Nion UK run-3 1-17,text,true,,118698,119,12,12,https://www.nikon.co.uk/en_GB/,981,0,0
1676755350946,3798,Nikon Z-30,200,OK,Nion UK run-3 1-5,text,true,,185843,280,12,12,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,239,0,0
1676755350946,239,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-5,,true,,253,140,12,12,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,239,0,0
1676755351186,3558,Nikon Z-30-1,200,OK,Nion UK run-3 1-5,text,true,,185590,140,12,12,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,3348,0,0
1676755351277,3484,Nikon Z-30,200,OK,Nion UK run-3 1-18,text,true,,186136,280,11,11,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,234,0,0
1676755351277,234,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-18,,true,,253,140,11,11,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,234,0,0
1676755351511,3250,Nikon Z-30-1,200,OK,Nion UK run-3 1-18,text,true,,185883,140,11,11,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,3076,0,0
1676755351736,3180,Nikon Z-30,200,OK,Nion UK run-3 1-3,text,true,,186101,280,11,11,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,235,0,0
1676755351736,235,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-3,,true,,253,140,11,11,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,235,0,0
1676755351971,2945,Nikon Z-30-1,200,OK,Nion UK run-3 1-3,text,true,,185848,140,11,11,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,2895,0,0
1676755351885,3103,Nikon Z-30,200,OK,Nion UK run-3 1-16,text,true,,185827,280,10,10,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,241,0,0
1676755351885,241,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-16,,true,,253,140,10,10,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,241,0,0
1676755352126,2862,Nikon Z-30-1,200,OK,Nion UK run-3 1-16,text,true,,185574,140,10,10,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,2842,0,0
1676755354228,924,NikonUKHomepage,200,OK,Nion UK run-3 1-2,text,true,,118966,238,10,10,https://www.nikon.co.uk/en_GB/,249,0,0
1676755354228,249,NikonUKHomepage-0,301,Moved Permanently,Nion UK run-3 1-2,,true,,232,119,10,10,http://www.nikon.co.uk/en_GB/,249,0,0
1676755354478,674,NikonUKHomepage-1,200,OK,Nion UK run-3 1-2,text,true,,118734,119,10,10,https://www.nikon.co.uk/en_GB/,607,0,0
1676755351861,3413,Nikon Z-30,200,OK,Nion UK run-3 1-10,text,true,,186093,280,10,10,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,240,0,0
1676755351861,240,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-10,,true,,253,140,10,10,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,240,0,0
1676755352101,3173,Nikon Z-30-1,200,OK,Nion UK run-3 1-10,text,true,,185840,140,10,10,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,3058,0,0
1676755351820,3541,Nikon Z-30,200,OK,Nion UK run-3 1-7,text,true,,186161,280,10,10,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,240,0,0
1676755351820,240,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-7,,true,,253,140,10,10,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,240,0,0
1676755352061,3300,Nikon Z-30-1,200,OK,Nion UK run-3 1-7,text,true,,185908,140,10,10,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,3033,0,0
1676755352801,2709,Nikon Z-30,200,OK,Nion UK run-3 1-12,text,true,,186063,280,9,9,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,248,0,0
1676755352801,248,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-12,,true,,253,140,9,9,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,248,0,0
1676755353050,2460,Nikon Z-30-1,200,OK,Nion UK run-3 1-12,text,true,,185810,140,9,9,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,2405,0,0
1676755354762,1119,NikonUKHomepage,200,OK,Nion UK run-3 1-18,text,true,,118968,238,8,8,https://www.nikon.co.uk/en_GB/,326,0,0
1676755354762,326,NikonUKHomepage-0,301,Moved Permanently,Nion UK run-3 1-18,,true,,232,119,8,8,http://www.nikon.co.uk/en_GB/,326,0,0
1676755355089,792,NikonUKHomepage-1,200,OK,Nion UK run-3 1-18,text,true,,118736,119,8,8,https://www.nikon.co.uk/en_GB/,741,0,0
1676755354988,948,NikonUKHomepage,200,OK,Nion UK run-3 1-16,text,true,,118894,238,8,8,https://www.nikon.co.uk/en_GB/,222,0,0
1676755354988,222,NikonUKHomepage-0,301,Moved Permanently,Nion UK run-3 1-16,,true,,232,119,8,8,http://www.nikon.co.uk/en_GB/,222,0,0
1676755355210,726,NikonUKHomepage-1,200,OK,Nion UK run-3 1-16,text,true,,118662,119,8,8,https://www.nikon.co.uk/en_GB/,679,0,0
1676755355275,729,NikonUKHomepage,200,OK,Nion UK run-3 1-10,text,true,,118867,238,8,8,https://www.nikon.co.uk/en_GB/,237,0,0
1676755355275,237,NikonUKHomepage-0,301,Moved Permanently,Nion UK run-3 1-10,,true,,232,119,8,8,http://www.nikon.co.uk/en_GB/,237,0,0
1676755355512,492,NikonUKHomepage-1,200,OK,Nion UK run-3 1-10,text,true,,118635,119,8,8,https://www.nikon.co.uk/en_GB/,463,0,0
1676755353981,2555,Nikon Z-30,200,OK,Nion UK run-3 1-20,text,true,,186127,280,8,8,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,240,0,0
1676755353981,240,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-20,,true,,253,140,8,8,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,240,0,0
1676755354222,2314,Nikon Z-30-1,200,OK,Nion UK run-3 1-20,text,true,,185874,140,8,8,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,2222,0,0
1676755353883,2947,Nikon Z-30,200,OK,Nion UK run-3 1-6,text,true,,186052,280,7,7,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,239,0,0
1676755353883,239,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-6,,true,,253,140,7,7,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,239,0,0
1676755354122,2708,Nikon Z-30-1,200,OK,Nion UK run-3 1-6,text,true,,185799,140,7,7,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,2615,0,0
1676755354276,2613,Nikon Z-30,200,OK,Nion UK run-3 1-17,text,true,,186120,280,6,6,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,220,0,0
1676755354276,220,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-17,,true,,253,140,6,6,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,220,0,0
1676755354496,2393,Nikon Z-30-1,200,OK,Nion UK run-3 1-17,text,true,,185867,140,6,6,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,2269,0,0
1676755353908,2983,Nikon Z-30,200,OK,Nion UK run-3 1-15,text,true,,186117,280,5,5,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,258,0,0
1676755353908,258,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-15,,true,,253,140,5,5,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,258,0,0
1676755354166,2725,Nikon Z-30-1,200,OK,Nion UK run-3 1-15,text,true,,185864,140,5,5,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,2593,0,0
1676755356891,815,NikonUKHomepage,200,OK,Nion UK run-3 1-15,text,true,,118682,238,5,5,https://www.nikon.co.uk/en_GB/,238,0,0
1676755356891,238,NikonUKHomepage-0,301,Moved Permanently,Nion UK run-3 1-15,,true,,232,119,5,5,http://www.nikon.co.uk/en_GB/,238,0,0
1676755357130,576,NikonUKHomepage-1,200,OK,Nion UK run-3 1-15,text,true,,118450,119,5,5,https://www.nikon.co.uk/en_GB/,565,0,0
1676755355153,2659,Nikon Z-30,200,OK,Nion UK run-3 1-2,text,true,,186138,280,5,5,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,242,0,0
1676755355153,242,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-2,,true,,253,140,5,5,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,242,0,0
1676755355395,2417,Nikon Z-30-1,200,OK,Nion UK run-3 1-2,text,true,,185885,140,5,5,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,2311,0,0
1676755356005,2749,Nikon Z-30,200,OK,Nion UK run-3 1-10,text,true,,186295,280,4,4,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,238,0,0
1676755356005,238,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-10,,true,,253,140,4,4,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,238,0,0
1676755356243,2511,Nikon Z-30-1,200,OK,Nion UK run-3 1-10,text,true,,186042,140,4,4,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,2320,0,0
1676755355937,2855,Nikon Z-30,200,OK,Nion UK run-3 1-16,text,true,,186050,280,3,3,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,235,0,0
1676755355937,235,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-16,,true,,253,140,3,3,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,235,0,0
1676755356173,2619,Nikon Z-30-1,200,OK,Nion UK run-3 1-16,text,true,,185797,140,3,3,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,2551,0,0
1676755355882,3085,Nikon Z-30,200,OK,Nion UK run-3 1-18,text,true,,186140,280,2,2,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,258,0,0
1676755355882,258,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-18,,true,,253,140,2,2,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,258,0,0
1676755356141,2826,Nikon Z-30-1,200,OK,Nion UK run-3 1-18,text,true,,185887,140,2,2,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,2736,0,0
1676755357707,2629,Nikon Z-30,200,OK,Nion UK run-3 1-15,text,true,,186050,280,1,1,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,235,0,0
1676755357707,235,Nikon Z-30-0,301,Moved Permanently,Nion UK run-3 1-15,,true,,253,140,1,1,http://www.nikon.co.uk/en_GB/product/cameras/z-30/,235,0,0
1676755357943,2393,Nikon Z-30-1,200,OK,Nion UK run-3 1-15,text,true,,185797,140,1,1,https://www.nikon.co.uk/en_GB/product/cameras/z-30/,2276,0,0
